trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.5, 'e': 0.3993168767363899}",25,8,18.399287938138933,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.39891775945155566}",20,0,-20.585164879213373,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
920,False,"{'a': 0.5, 'e': 0.3985190410845142}",20,11,14.952020948302557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.39812072123654696}",20,10,-22.414520779000114,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.39772279950933415}",30,0,10.153528741068742,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
923,False,"{'a': 0.5, 'e': 0.39732527550495406}",20,2,18.84423069350254,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.3969281488258825}",25,12,-14.534729985646402,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.39653141907499284}",30,16,-2.43800329992459,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.39613508585555535}",20,11,17.487885996567176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.3957391487712367}",20,0,-40.24008166884125,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
928,False,"{'a': 0.5, 'e': 0.39534360742609986}",25,2,-30.45321705256748,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.3949484614246033}",20,4,9.71895211074255,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.39455371037160114}",25,6,-21.33917742450649,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
931,False,"{'a': 0.5, 'e': 0.3941593538723422}",20,11,-4.589033761181246,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.39376539153247}",20,0,-22.86544809654317,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
933,False,"{'a': 0.5, 'e': 0.3933718229580221}",20,14,9.489829969226648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.39297864775543}",25,10,-14.746873409630886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
935,False,"{'a': 0.5, 'e': 0.39258586553151836}",25,0,22.233570693260894,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.392193475893505}",20,0,-64.51072850005316,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
937,False,"{'a': 0.5, 'e': 0.3918014784490002}",20,13,10.965145588704182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.39140987280600653}",25,7,-20.20023423506594,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.3910186585729183}",25,0,-99.02322013740337,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
940,False,"{'a': 0.5, 'e': 0.39062783535852114}",25,2,11.97651147969097,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.3902374027719919}",20,0,-10.023419464261952,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
942,False,"{'a': 0.5, 'e': 0.389847360422898}",30,0,-8.759815366463457,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
943,False,"{'a': 0.5, 'e': 0.389457707921197}",20,5,-15.205635403269017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
944,False,"{'a': 0.5, 'e': 0.38906844487723635}",30,0,-14.741961719924452,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
945,False,"{'a': 0.5, 'e': 0.38867957090175304}",25,10,-11.005234401340436,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.388291085605873}",20,6,-0.6587012669095726,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.38790298860111094}",25,11,-8.85849394327406,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.38751527949936976}",20,8,3.7159031487670804,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.3871279579129404}",25,11,-11.140699189631967,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.38674102345450123}",30,22,15.045903142725564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.38635447573711773}",30,0,0.5535493396951623,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
952,False,"{'a': 0.5, 'e': 0.38596831437424217}",30,13,-14.609975840964474,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.3855825389797131}",30,16,-32.91144149786434,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.3851971491677552}",35,9,-35.49422193003992,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.3848121445529786}",25,16,17.011811986491125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.38442752475037856}",20,13,17.3325643115373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.38404328937533533}",20,10,17.20968485330703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.38365943804361347}",20,0,-78.60542829736718,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
959,False,"{'a': 0.5, 'e': 0.3832759703713616}",20,6,-19.002295716814384,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.38289288597511206}",20,10,6.051445751572982,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.38251018447178037}",30,17,17.761952552911858,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.3821278654786651}",20,8,11.371922009453062,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.3817459286134471}",25,15,-64.72370516061997,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
964,False,"{'a': 0.5, 'e': 0.38136437349418956}",30,20,19.714709482875655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.38098319973933725}",20,3,-20.12735186233484,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.38060240696771647}",25,0,-44.23003632741088,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.38022199479853436}",20,0,-82.7834458721629,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
968,False,"{'a': 0.5, 'e': 0.3798419628513787}",25,10,22.321756895060773,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.3794623107462176}",25,13,-18.789874680084644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
970,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,10,19.042012605188837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.37870414454364976}",25,5,-65.0465866998904,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",1
972,False,"{'a': 0.5, 'e': 0.3783256296880768}",30,0,24.107154853719127,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
973,False,"{'a': 0.5, 'e': 0.37794749315816506}",25,12,-60.538096637008834,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 1}",1
974,False,"{'a': 0.5, 'e': 0.37756973457577797}",20,1,15.91409340310674,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.37719235356315695}",25,8,-45.8896890895934,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
976,False,"{'a': 0.5, 'e': 0.37681534974292086}",20,1,-69.39329517443441,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
977,False,"{'a': 0.5, 'e': 0.376438722738066}",25,4,-25.18096282237132,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
978,False,"{'a': 0.5, 'e': 0.3760624721719652}",20,0,-35.74277173018425,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
979,False,"{'a': 0.5, 'e': 0.37568659766836787}",20,0,15.083054310479781,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
980,False,"{'a': 0.5, 'e': 0.37531109885139957}",30,5,-83.54157235017986,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",1
981,False,"{'a': 0.5, 'e': 0.3749359753455614}",20,5,-96.8910476054614,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
982,False,"{'a': 0.5, 'e': 0.3745612267757298}",25,15,20.28849342452355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.3741868527671562}",20,8,23.195607969444954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.3738128529454665}",25,6,2.7857912173827666,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.37343922693666093}",20,0,-24.346770213662886,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
986,False,"{'a': 0.5, 'e': 0.3730659743671134}",20,0,-32.63617964832909,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
987,False,"{'a': 0.5, 'e': 0.3726930948635714}",30,1,13.241748113852218,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.37232058805315527}",20,0,9.149286689745221,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.3719484535633582}",25,2,31.012231737605315,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,2,11.08641058301046,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.3712053000574552}",25,0,-19.442215033427857,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
992,False,"{'a': 0.5, 'e': 0.3708342802981957}",25,10,18.925715080342115,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.3704636313732474}",30,22,15.224168003870851,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.3700933529119613}",20,8,-66.48742722125557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
995,False,"{'a': 0.5, 'e': 0.369723444544059}",30,1,-75.46328368728453,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 2}",1
996,False,"{'a': 0.5, 'e': 0.3693539058996321}",20,13,-5.765666329799843,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.3689847366091418}",25,12,-27.743449052296633,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
998,False,"{'a': 0.5, 'e': 0.3686159363034188}",25,2,-27.565670149883,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
999,False,"{'a': 0.5, 'e': 0.36824750461366296}",25,12,10.847758246577335,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,0,-78.03750473283895,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1001,False,"{'a': 0.5, 'e': 0.3675117456086936}",30,10,-34.887804291481125,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1002,False,"{'a': 0.5, 'e': 0.36714441755772104}",35,0,-86.05758133643931,"{0: 27, 1: 3, 2: 3, 3: 0, 4: 2}",0
1003,False,"{'a': 0.5, 'e': 0.3667774566511967}",35,22,16.48127784104968,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.3664108625221595}",20,10,15.809800937230799,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.3660446348040154}",35,9,7.619176426126707,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.3656787731305366}",30,6,-24.06598332761884,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
1007,False,"{'a': 0.5, 'e': 0.3653132771358614}",30,12,7.685121725492861,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.36494814645449375}",20,10,9.251807915812925,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.36458338072130303}",30,0,23.900696052027893,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1010,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,3,7.556061559441176,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.36385494264075363}",25,10,-6.403079011927615,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.3634912695649568}",30,0,-24.622874973920933,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1013,False,"{'a': 0.5, 'e': 0.36312795998046}",20,0,23.50163747304706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1014,False,"{'a': 0.5, 'e': 0.36276501352395324}",25,9,-27.026397718861013,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.3624024298324904}",25,7,0.9445531456572467,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.36204020854348745}",20,1,-16.648360701959117,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1017,False,"{'a': 0.5, 'e': 0.3616783492947233}",30,13,-25.49500576048443,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.3613168517243386}",35,0,19.22762713537825,"{0: 32, 1: 2, 2: 1, 3: 0, 4: 0}",0
1019,False,"{'a': 0.5, 'e': 0.3609557154708357}",25,0,-74.76451443097731,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1020,False,"{'a': 0.5, 'e': 0.3605949401730783}",20,5,-102.09983197893814,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 2}",1
1021,False,"{'a': 0.5, 'e': 0.3602345254702912}",25,0,-17.576970921650734,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
1022,False,"{'a': 0.5, 'e': 0.35987447100205955}",30,24,10.392664369469248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.35951477640832896}",20,5,-17.517750851314407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1024,False,"{'a': 0.5, 'e': 0.35915544132940463}",20,6,-41.171417017690345,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1025,False,"{'a': 0.5, 'e': 0.35879646540595167}",20,2,-61.259920438100714,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1026,False,"{'a': 0.5, 'e': 0.3584378482789939}",20,6,-20.237342303791507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1027,False,"{'a': 0.5, 'e': 0.35807958958991437}",20,5,-41.50492970027622,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1028,False,"{'a': 0.5, 'e': 0.3577216889804542}",20,13,-12.331651487895712,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.3573641460927129}",30,5,-122.11800389086717,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",1
1030,False,"{'a': 0.5, 'e': 0.3570069605691474}",20,11,-5.438539334611271,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.3566501320525723}",20,13,-4.662647888981279,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.3562936601861588}",20,11,6.65081611490993,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.3559375446134354}",20,14,-23.22032206349692,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.35558178497828613}",30,14,-12.95699864242117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1035,False,"{'a': 0.5, 'e': 0.35522638092495157}",25,8,-38.624856476041316,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
1036,False,"{'a': 0.5, 'e': 0.3548713320980274}",30,6,-61.28205647825097,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.35451663814246503}",20,6,26.876626425147162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.3541622987035703}",30,8,-29.71642038150599,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1039,False,"{'a': 0.5, 'e': 0.3538083134270038}",25,20,9.777976096351853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.35345468195878016}",30,7,-4.293947058785374,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1041,False,"{'a': 0.5, 'e': 0.353101403945268}",35,12,-22.586799813927872,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.3527484790331891}",30,11,34.50516463771578,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.3523959068696188}",20,0,-3.2559507350869126,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1044,False,"{'a': 0.5, 'e': 0.3520436871019846}",30,12,6.329373447578409,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.3516918193780669}",20,7,-30.5409346647714,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1046,False,"{'a': 0.5, 'e': 0.35134030334599786}",30,0,-72.98786467713873,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 0.3509891386542615}",20,13,12.409497257772045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.35063832495169295}",20,10,6.042948186256597,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.3502878618874786}",20,2,-54.582478527927066,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1050,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,7,26.46748982559544,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.3495879862726104}",20,10,16.882941581329117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.3492385730220808}",30,20,18.746241968582495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.3488895090101534}",25,0,-60.29364605558876,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
1054,False,"{'a': 0.5, 'e': 0.348540793887764}",30,15,-30.26099419250579,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1055,False,"{'a': 0.5, 'e': 0.3481924273061976}",30,18,13.808543910133704,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.34784440891708746}",20,0,-25.68420331742141,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1057,False,"{'a': 0.5, 'e': 0.3474967383724153}",20,6,3.5569630542546022,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.3471494153245104}",25,0,-35.33429165085334,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1059,False,"{'a': 0.5, 'e': 0.34680243942604977}",30,8,12.194111933307308,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.34645581033005746}",25,10,-50.48772124553328,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1061,False,"{'a': 0.5, 'e': 0.3461095276899044}",25,5,24.313564518731322,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.34576359115930777}",20,6,3.0757613361754768,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.3454180003923312}",20,5,-48.273593639281515,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1064,False,"{'a': 0.5, 'e': 0.34507275504338375}",20,11,12.450885618991158,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.34472785476722023}",25,4,-2.678738948018638,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.34438329921894006}",20,6,16.124988293927885,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.3440390880539879}",30,23,12.179179392111397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.34369522092815236}",20,7,14.681992797034008,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 0.3433516974975665}",35,16,19.841810033951624,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.3430085174187067}",20,0,-20.967096505192742,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1071,False,"{'a': 0.5, 'e': 0.3426656803483929}",20,0,12.567347648879103,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.34232318594378797}",25,5,11.006320743080208,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.3419810338623976}",25,11,-41.23584365747767,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1074,False,"{'a': 0.5, 'e': 0.3416392237620695}",30,15,12.84815447358689,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.3412977553009937}",25,13,22.51872395287146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.3409566281377016}",25,10,-67.35179116818564,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1077,False,"{'a': 0.5, 'e': 0.3406158419310661}",25,0,-113.71139374483617,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
1078,False,"{'a': 0.5, 'e': 0.34027539634030085}",20,0,22.179154859147296,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 0.33993529102496034}",20,12,13.192409519613047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.33959552564493917}",20,7,-17.664684086765785,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.33925609986047195}",20,0,-19.37522335578567,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1082,False,"{'a': 0.5, 'e': 0.3389170133321328}",20,12,4.072445104297554,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.3385782657208353}",20,12,-24.97497423010841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.5, 'e': 0.33823985668783174}",20,0,9.492358520353585,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 0.3379017858947131}",20,0,-36.664487323936605,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1086,False,"{'a': 0.5, 'e': 0.33756405300340836}",30,0,-24.267217589372077,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 0.33722665767618487}",30,0,23.838701040758245,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1088,False,"{'a': 0.5, 'e': 0.3368895995756471}",20,8,-31.94360199086625,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1089,False,"{'a': 0.5, 'e': 0.3365528783647371}",20,0,-72.1362824284677,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1090,False,"{'a': 0.5, 'e': 0.33621649370673334}",20,0,25.002776393666732,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1091,False,"{'a': 0.5, 'e': 0.3358804452652514}",30,12,26.687316443317762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.3355447327042427}",30,4,-56.266033740518175,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
1093,False,"{'a': 0.5, 'e': 0.3352093556879947}",25,9,-1.710140281325605,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.33487431388113026}",20,9,14.622321730849142,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.3345396069486076}",20,1,-19.933173421388105,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1096,False,"{'a': 0.5, 'e': 0.3342052345557198}",25,17,7.88479386086844,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.3338711963680944}",25,17,-1.6107458934401402,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.3335374920516932}",25,0,-30.695482770721974,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1099,False,"{'a': 0.5, 'e': 0.3332041212728119}",20,0,-51.181463067893425,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1100,False,"{'a': 0.5, 'e': 0.33287108369807955}",30,18,-38.48557638124782,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
